precision,recall,f1,number,category,fold,epoch,label_type,data_sample,model_type,accuracy,steps
0.22900763358778625,0.46875,0.3076923076923077,64.0,BEHÖRDE,0,0.1,English,v5,Base,,0
0.16030534351145037,0.42,0.23204419889502761,50.0,BEHÖRDE,0,0.2,English,v5,Base,,1
0.1297709923664122,0.4146341463414634,0.19767441860465113,41.0,BEHÖRDE,0,0.3,English,v5,Base,,2
0.08396946564885496,0.4230769230769231,0.14012738853503184,26.0,BEHÖRDE,0,0.4,English,v5,Base,,3
0.03816793893129771,0.35714285714285715,0.06896551724137931,14.0,BEHÖRDE,0,0.5,English,v5,Base,,4
0.022900763358778626,0.3333333333333333,0.04285714285714286,9.0,BEHÖRDE,0,0.6,English,v5,Base,,5
0.007633587786259542,0.1,0.014184397163120567,10.0,BEHÖRDE,0,0.7,English,v5,Base,,6
0.007633587786259542,0.16666666666666666,0.0145985401459854,6.0,BEHÖRDE,0,0.8,English,v5,Base,,7
0.0,0.0,0.0,3.0,BEHÖRDE,0,0.9,English,v5,Base,,8
0.0,0.0,0.0,3.0,BEHÖRDE,0,1.0,English,v5,Base,,9
0.007633587786259542,0.2,0.014705882352941175,5.0,BEHÖRDE,0,1.1,English,v5,Base,,10
0.015267175572519083,0.2857142857142857,0.028985507246376805,7.0,BEHÖRDE,0,1.2,English,v5,Base,,11
0.022900763358778626,0.23076923076923078,0.04166666666666667,13.0,BEHÖRDE,0,1.3,English,v5,Base,,12
0.022900763358778626,0.2727272727272727,0.04225352112676057,11.0,BEHÖRDE,0,1.4,English,v5,Base,,13
0.015267175572519083,0.18181818181818182,0.02816901408450704,11.0,BEHÖRDE,0,1.5,English,v5,Base,,14
0.007633587786259542,0.125,0.01438848920863309,8.0,BEHÖRDE,0,1.6,English,v5,Base,,15
0.007633587786259542,0.125,0.01438848920863309,8.0,BEHÖRDE,0,1.7,English,v5,Base,,16
0.015267175572519083,0.2857142857142857,0.028985507246376805,7.0,BEHÖRDE,0,1.8,English,v5,Base,,17
0.007633587786259542,0.16666666666666666,0.0145985401459854,6.0,BEHÖRDE,0,1.9,English,v5,Base,,18
0.007633587786259542,0.2,0.014705882352941175,5.0,BEHÖRDE,0,2.0,English,v5,Base,,19
0.015267175572519083,0.16666666666666666,0.027972027972027972,12.0,BEHÖRDE,0,2.1,English,v5,Base,,20
0.015267175572519083,0.15384615384615385,0.027777777777777776,13.0,BEHÖRDE,0,2.2,English,v5,Base,,21
0.015267175572519083,0.18181818181818182,0.02816901408450704,11.0,BEHÖRDE,0,2.3,English,v5,Base,,22
0.015267175572519083,0.2857142857142857,0.028985507246376805,7.0,BEHÖRDE,0,2.4,English,v5,Base,,23
0.0,0.0,0.0,6.0,BEHÖRDE,0,2.5,English,v5,Base,,24
0.007633587786259542,0.16666666666666666,0.0145985401459854,6.0,BEHÖRDE,0,2.6,English,v5,Base,,25
0.007633587786259542,0.14285714285714285,0.014492753623188403,7.0,BEHÖRDE,0,2.7,English,v5,Base,,26
0.015267175572519083,0.25,0.02877697841726618,8.0,BEHÖRDE,0,2.8,English,v5,Base,,27
0.015267175572519083,0.16666666666666666,0.027972027972027972,12.0,BEHÖRDE,0,2.9,English,v5,Base,,28
0.022900763358778626,0.25,0.04195804195804196,12.0,BEHÖRDE,0,3.0,English,v5,Base,,29
0.03816793893129771,0.4166666666666667,0.06993006993006992,12.0,BEHÖRDE,0,3.1,English,v5,Base,,30
0.04580152671755725,0.5,0.08391608391608392,12.0,BEHÖRDE,0,3.2,English,v5,Base,,31
0.030534351145038167,0.3333333333333333,0.055944055944055944,12.0,BEHÖRDE,0,3.3,English,v5,Base,,32
0.007633587786259542,0.14285714285714285,0.014492753623188403,7.0,BEHÖRDE,0,3.4,English,v5,Base,,33
0.007633587786259542,0.16666666666666666,0.0145985401459854,6.0,BEHÖRDE,0,3.5,English,v5,Base,,34
0.007633587786259542,0.14285714285714285,0.014492753623188403,7.0,BEHÖRDE,0,3.6,English,v5,Base,,35
0.015267175572519083,0.2,0.028368794326241134,10.0,BEHÖRDE,0,3.7,English,v5,Base,,36
0.007633587786259542,0.16666666666666666,0.0145985401459854,6.0,BEHÖRDE,0,3.8,English,v5,Base,,37
0.015267175572519083,0.25,0.02877697841726618,8.0,BEHÖRDE,0,3.9,English,v5,Base,,38
0.022900763358778626,0.2727272727272727,0.04225352112676057,11.0,BEHÖRDE,0,4.0,English,v5,Base,,39
0.030534351145038167,0.3076923076923077,0.05555555555555555,13.0,BEHÖRDE,0,4.1,English,v5,Base,,40
0.030534351145038167,0.3076923076923077,0.05555555555555555,13.0,BEHÖRDE,0,4.2,English,v5,Base,,41
0.022900763358778626,0.25,0.04195804195804196,12.0,BEHÖRDE,0,4.3,English,v5,Base,,42
0.015267175572519083,0.2857142857142857,0.028985507246376805,7.0,BEHÖRDE,0,4.4,English,v5,Base,,43
0.015267175572519083,0.2857142857142857,0.028985507246376805,7.0,BEHÖRDE,0,4.5,English,v5,Base,,44
0.007633587786259542,0.14285714285714285,0.014492753623188403,7.0,BEHÖRDE,0,4.6,English,v5,Base,,45
0.007633587786259542,0.14285714285714285,0.014492753623188403,7.0,BEHÖRDE,0,4.7,English,v5,Base,,46
0.022900763358778626,0.375,0.04316546762589928,8.0,BEHÖRDE,0,4.8,English,v5,Base,,47
0.022900763358778626,0.3333333333333333,0.04285714285714286,9.0,BEHÖRDE,0,4.9,English,v5,Base,,48
0.022900763358778626,0.3,0.04255319148936171,10.0,BEHÖRDE,0,5.0,English,v5,Base,,49
0.030534351145038167,0.25,0.05442176870748299,16.0,BEHÖRDE,0,5.1,English,v5,Base,,50
0.06870229007633588,0.5294117647058824,0.12162162162162163,17.0,BEHÖRDE,0,5.2,English,v5,Base,,51
0.030534351145038167,0.3076923076923077,0.05555555555555555,13.0,BEHÖRDE,0,5.3,English,v5,Base,,52
0.022900763358778626,0.3333333333333333,0.04285714285714286,9.0,BEHÖRDE,0,5.4,English,v5,Base,,53
0.022900763358778626,0.25,0.04195804195804196,12.0,BEHÖRDE,0,5.5,English,v5,Base,,54
0.030534351145038167,0.2857142857142857,0.05517241379310344,14.0,BEHÖRDE,0,5.6,English,v5,Base,,55
0.030534351145038167,0.26666666666666666,0.05479452054794521,15.0,BEHÖRDE,0,5.7,English,v5,Base,,56
0.022900763358778626,0.2727272727272727,0.04225352112676057,11.0,BEHÖRDE,0,5.8,English,v5,Base,,57
0.022900763358778626,0.5,0.0437956204379562,6.0,BEHÖRDE,0,5.9,English,v5,Base,,58
0.007633587786259542,0.16666666666666666,0.0145985401459854,6.0,BEHÖRDE,0,6.0,English,v5,Base,,59
0.030534351145038167,0.3333333333333333,0.055944055944055944,12.0,BEHÖRDE,0,6.1,English,v5,Base,,60
0.030534351145038167,0.2857142857142857,0.05517241379310344,14.0,BEHÖRDE,0,6.2,English,v5,Base,,61
0.030534351145038167,0.4,0.05673758865248227,10.0,BEHÖRDE,0,6.3,English,v5,Base,,62
0.030534351145038167,0.4444444444444444,0.05714285714285714,9.0,BEHÖRDE,0,6.4,English,v5,Base,,63
0.022900763358778626,0.3333333333333333,0.04285714285714286,9.0,BEHÖRDE,0,6.5,English,v5,Base,,64
0.022900763358778626,0.375,0.04316546762589928,8.0,BEHÖRDE,0,6.6,English,v5,Base,,65
0.03816793893129771,0.35714285714285715,0.06896551724137931,14.0,BEHÖRDE,0,6.7,English,v5,Base,,66
0.03816793893129771,0.3333333333333333,0.0684931506849315,15.0,BEHÖRDE,0,6.8,English,v5,Base,,67
0.03816793893129771,0.4166666666666667,0.06993006993006992,12.0,BEHÖRDE,0,6.9,English,v5,Base,,68
0.030534351145038167,0.2857142857142857,0.05517241379310344,14.0,BEHÖRDE,0,7.0,English,v5,Base,,69
0.061068702290076333,0.5,0.10884353741496598,16.0,BEHÖRDE,0,7.1,English,v5,Base,,70
0.07633587786259542,0.625,0.1360544217687075,16.0,BEHÖRDE,0,7.2,English,v5,Base,,71
0.05343511450381679,0.3888888888888889,0.09395973154362415,18.0,BEHÖRDE,0,7.3,English,v5,Base,,72
0.03816793893129771,0.4166666666666667,0.06993006993006992,12.0,BEHÖRDE,0,7.4,English,v5,Base,,73
0.03816793893129771,0.4166666666666667,0.06993006993006992,12.0,BEHÖRDE,0,7.5,English,v5,Base,,74
0.03816793893129771,0.45454545454545453,0.07042253521126761,11.0,BEHÖRDE,0,7.6,English,v5,Base,,75
0.04580152671755725,0.5,0.08391608391608392,12.0,BEHÖRDE,0,7.7,English,v5,Base,,76
0.04580152671755725,0.5454545454545454,0.08450704225352114,11.0,BEHÖRDE,0,7.8,English,v5,Base,,77
0.03816793893129771,0.45454545454545453,0.07042253521126761,11.0,BEHÖRDE,0,7.9,English,v5,Base,,78
0.03816793893129771,0.45454545454545453,0.07042253521126761,11.0,BEHÖRDE,0,8.0,English,v5,Base,,79
0.03816793893129771,0.45454545454545453,0.07042253521126761,11.0,BEHÖRDE,0,8.1,English,v5,Base,,80
0.05343511450381679,0.4375,0.09523809523809525,16.0,BEHÖRDE,0,8.2,English,v5,Base,,81
0.06870229007633588,0.5294117647058824,0.12162162162162163,17.0,BEHÖRDE,0,8.3,English,v5,Base,,82
0.06870229007633588,0.5294117647058824,0.12162162162162163,17.0,BEHÖRDE,0,8.4,English,v5,Base,,83
0.061068702290076333,0.47058823529411764,0.1081081081081081,17.0,BEHÖRDE,0,8.5,English,v5,Base,,84
0.06870229007633588,0.5,0.12080536912751678,18.0,BEHÖRDE,0,8.6,English,v5,Base,,85
0.061068702290076333,0.47058823529411764,0.1081081081081081,17.0,BEHÖRDE,0,8.7,English,v5,Base,,86
0.04580152671755725,0.4,0.0821917808219178,15.0,BEHÖRDE,0,8.8,English,v5,Base,,87
0.04580152671755725,0.5,0.08391608391608392,12.0,BEHÖRDE,0,8.9,English,v5,Base,,88
0.04580152671755725,0.375,0.08163265306122448,16.0,BEHÖRDE,0,9.0,English,v5,Base,,89
0.07633587786259542,0.625,0.1360544217687075,16.0,BEHÖRDE,0,9.1,English,v5,Base,,90
0.07633587786259542,0.5882352941176471,0.13513513513513514,17.0,BEHÖRDE,0,9.2,English,v5,Base,,91
0.07633587786259542,0.625,0.1360544217687075,16.0,BEHÖRDE,0,9.3,English,v5,Base,,92
0.04580152671755725,0.4,0.0821917808219178,15.0,BEHÖRDE,0,9.4,English,v5,Base,,93
0.04580152671755725,0.42857142857142855,0.08275862068965517,14.0,BEHÖRDE,0,9.5,English,v5,Base,,94
