precision,recall,f1,number,category,fold,epoch,label_type,data_sample,model_type,accuracy,steps
0.6376811594202898,0.6197183098591549,0.6285714285714286,71.0,BEHÖRDE,0,0.1,OutDomain,v4,Base,,0
0.6231884057971014,0.6323529411764706,0.6277372262773723,68.0,BEHÖRDE,0,0.2,OutDomain,v4,Base,,1
0.5942028985507246,0.7192982456140351,0.6507936507936508,57.0,BEHÖRDE,0,0.3,OutDomain,v4,Base,,2
0.4927536231884058,0.7391304347826086,0.591304347826087,46.0,BEHÖRDE,0,0.4,OutDomain,v4,Base,,3
0.4782608695652174,0.8048780487804879,0.6,41.0,BEHÖRDE,0,0.5,OutDomain,v4,Base,,4
0.4492753623188406,0.7380952380952381,0.5585585585585586,42.0,BEHÖRDE,0,0.6,OutDomain,v4,Base,,5
0.5797101449275363,0.8163265306122449,0.6779661016949153,49.0,BEHÖRDE,0,0.7,OutDomain,v4,Base,,6
0.4927536231884058,0.7906976744186046,0.6071428571428571,43.0,BEHÖRDE,0,0.8,OutDomain,v4,Base,,7
0.37681159420289856,0.7222222222222222,0.4952380952380952,36.0,BEHÖRDE,0,0.9,OutDomain,v4,Base,,8
0.37681159420289856,0.7027027027027027,0.49056603773584906,37.0,BEHÖRDE,0,1.0,OutDomain,v4,Base,,9
0.43478260869565216,0.7894736842105263,0.5607476635514019,38.0,BEHÖRDE,0,1.1,OutDomain,v4,Base,,10
0.5217391304347826,0.8,0.6315789473684211,45.0,BEHÖRDE,0,1.2,OutDomain,v4,Base,,11
0.4057971014492754,0.7567567567567568,0.5283018867924528,37.0,BEHÖRDE,0,1.3,OutDomain,v4,Base,,12
0.391304347826087,0.75,0.5142857142857143,36.0,BEHÖRDE,0,1.4,OutDomain,v4,Base,,13
0.3333333333333333,0.7666666666666667,0.4646464646464646,30.0,BEHÖRDE,0,1.5,OutDomain,v4,Base,,14
0.36231884057971014,0.8064516129032258,0.5,31.0,BEHÖRDE,0,1.6,OutDomain,v4,Base,,15
0.37681159420289856,0.7647058823529411,0.5048543689320389,34.0,BEHÖRDE,0,1.7,OutDomain,v4,Base,,16
0.391304347826087,0.8181818181818182,0.5294117647058824,33.0,BEHÖRDE,0,1.8,OutDomain,v4,Base,,17
0.34782608695652173,0.7741935483870968,0.48,31.0,BEHÖRDE,0,1.9,OutDomain,v4,Base,,18
0.2753623188405797,0.6785714285714286,0.3917525773195876,28.0,BEHÖRDE,0,2.0,OutDomain,v4,Base,,19
0.5217391304347826,0.782608695652174,0.6260869565217392,46.0,BEHÖRDE,0,2.1,OutDomain,v4,Base,,20
0.5797101449275363,0.8333333333333334,0.6837606837606838,48.0,BEHÖRDE,0,2.2,OutDomain,v4,Base,,21
0.43478260869565216,0.7894736842105263,0.5607476635514019,38.0,BEHÖRDE,0,2.3,OutDomain,v4,Base,,22
0.3188405797101449,0.7857142857142857,0.45360824742268036,28.0,BEHÖRDE,0,2.4,OutDomain,v4,Base,,23
0.2898550724637681,0.6666666666666666,0.40404040404040403,30.0,BEHÖRDE,0,2.5,OutDomain,v4,Base,,24
0.2463768115942029,0.6296296296296297,0.35416666666666674,27.0,BEHÖRDE,0,2.6,OutDomain,v4,Base,,25
0.42028985507246375,0.8285714285714286,0.5576923076923077,35.0,BEHÖRDE,0,2.7,OutDomain,v4,Base,,26
0.5362318840579711,0.8409090909090909,0.6548672566371683,44.0,BEHÖRDE,0,2.8,OutDomain,v4,Base,,27
0.4782608695652174,0.8461538461538461,0.6111111111111112,39.0,BEHÖRDE,0,2.9,OutDomain,v4,Base,,28
0.36231884057971014,0.7352941176470589,0.48543689320388345,34.0,BEHÖRDE,0,3.0,OutDomain,v4,Base,,29
0.4492753623188406,0.8378378378378378,0.5849056603773585,37.0,BEHÖRDE,0,3.1,OutDomain,v4,Base,,30
0.4492753623188406,0.775,0.5688073394495413,40.0,BEHÖRDE,0,3.2,OutDomain,v4,Base,,31
0.2898550724637681,0.625,0.39603960396039606,32.0,BEHÖRDE,0,3.3,OutDomain,v4,Base,,32
0.391304347826087,0.8181818181818182,0.5294117647058824,33.0,BEHÖRDE,0,3.4,OutDomain,v4,Base,,33
0.463768115942029,0.8205128205128205,0.5925925925925926,39.0,BEHÖRDE,0,3.5,OutDomain,v4,Base,,34
0.4492753623188406,0.775,0.5688073394495413,40.0,BEHÖRDE,0,3.6,OutDomain,v4,Base,,35
