precision,recall,f1,number,category,fold,epoch,label_type,data_sample,model_type,accuracy,steps
0.4411764705882353,0.47619047619047616,0.4580152671755725,126.0,BEHÖRDE,0,0.1,Spanish,v4,Large,,0
0.38235294117647056,0.4727272727272727,0.4227642276422764,110.0,BEHÖRDE,0,0.2,Spanish,v4,Large,,1
0.11029411764705882,0.2054794520547945,0.14354066985645933,73.0,BEHÖRDE,0,0.3,Spanish,v4,Large,,2
0.09558823529411764,0.21666666666666667,0.1326530612244898,60.0,BEHÖRDE,0,0.4,Spanish,v4,Large,,3
0.0661764705882353,0.15517241379310345,0.09278350515463918,58.0,BEHÖRDE,0,0.5,Spanish,v4,Large,,4
0.08088235294117647,0.15492957746478872,0.10628019323671496,71.0,BEHÖRDE,0,0.6,Spanish,v4,Large,,5
0.051470588235294115,0.15217391304347827,0.07692307692307693,46.0,BEHÖRDE,0,0.7,Spanish,v4,Large,,6
0.03676470588235294,0.17857142857142858,0.06097560975609756,28.0,BEHÖRDE,0,0.8,Spanish,v4,Large,,7
0.051470588235294115,0.1590909090909091,0.07777777777777778,44.0,BEHÖRDE,0,0.9,Spanish,v4,Large,,8
0.058823529411764705,0.15384615384615385,0.0851063829787234,52.0,BEHÖRDE,0,1.0,Spanish,v4,Large,,9
0.13970588235294118,0.24675324675324675,0.17840375586854457,77.0,BEHÖRDE,0,1.1,Spanish,v4,Large,,10
0.16911764705882354,0.27380952380952384,0.2090909090909091,84.0,BEHÖRDE,0,1.2,Spanish,v4,Large,,11
0.10294117647058823,0.21212121212121213,0.1386138613861386,66.0,BEHÖRDE,0,1.3,Spanish,v4,Large,,12
0.07352941176470588,0.23255813953488372,0.111731843575419,43.0,BEHÖRDE,0,1.4,Spanish,v4,Large,,13
0.08088235294117647,0.2391304347826087,0.1208791208791209,46.0,BEHÖRDE,0,1.5,Spanish,v4,Large,,14
0.08823529411764706,0.2553191489361702,0.13114754098360654,47.0,BEHÖRDE,0,1.6,Spanish,v4,Large,,15
0.08823529411764706,0.17391304347826086,0.11707317073170731,69.0,BEHÖRDE,0,1.7,Spanish,v4,Large,,16
0.11764705882352941,0.2191780821917808,0.15311004784688995,73.0,BEHÖRDE,0,1.8,Spanish,v4,Large,,17
0.16176470588235295,0.275,0.20370370370370375,80.0,BEHÖRDE,0,1.9,Spanish,v4,Large,,18
0.125,0.22666666666666666,0.1611374407582938,75.0,BEHÖRDE,0,2.0,Spanish,v4,Large,,19
0.19117647058823528,0.3132530120481928,0.2374429223744292,83.0,BEHÖRDE,0,2.1,Spanish,v4,Large,,20
0.27941176470588236,0.37623762376237624,0.3206751054852321,101.0,BEHÖRDE,0,2.2,Spanish,v4,Large,,21
0.23529411764705882,0.3404255319148936,0.2782608695652174,94.0,BEHÖRDE,0,2.3,Spanish,v4,Large,,22
0.13970588235294118,0.2753623188405797,0.18536585365853658,69.0,BEHÖRDE,0,2.4,Spanish,v4,Large,,23
0.09558823529411764,0.23214285714285715,0.13541666666666669,56.0,BEHÖRDE,0,2.5,Spanish,v4,Large,,24
0.09558823529411764,0.21666666666666667,0.1326530612244898,60.0,BEHÖRDE,0,2.6,Spanish,v4,Large,,25
0.058823529411764705,0.18604651162790697,0.08938547486033518,43.0,BEHÖRDE,0,2.7,Spanish,v4,Large,,26
0.09558823529411764,0.20967741935483872,0.1313131313131313,62.0,BEHÖRDE,0,2.8,Spanish,v4,Large,,27
0.125,0.25,0.16666666666666666,68.0,BEHÖRDE,0,2.9,Spanish,v4,Large,,28
0.125,0.2537313432835821,0.16748768472906403,67.0,BEHÖRDE,0,3.0,Spanish,v4,Large,,29
0.125,0.2537313432835821,0.16748768472906403,67.0,BEHÖRDE,0,3.1,Spanish,v4,Large,,30
0.15441176470588236,0.28,0.19905213270142183,75.0,BEHÖRDE,0,3.2,Spanish,v4,Large,,31
0.10294117647058823,0.23333333333333334,0.14285714285714282,60.0,BEHÖRDE,0,3.3,Spanish,v4,Large,,32
0.11764705882352941,0.2318840579710145,0.15609756097560976,69.0,BEHÖRDE,0,3.4,Spanish,v4,Large,,33
0.15441176470588236,0.25925925925925924,0.1935483870967742,81.0,BEHÖRDE,0,3.5,Spanish,v4,Large,,34
0.16176470588235295,0.24719101123595505,0.19555555555555557,89.0,BEHÖRDE,0,3.6,Spanish,v4,Large,,35
0.1323529411764706,0.22784810126582278,0.16744186046511628,79.0,BEHÖRDE,0,3.7,Spanish,v4,Large,,36
0.125,0.22666666666666666,0.1611374407582938,75.0,BEHÖRDE,0,3.8,Spanish,v4,Large,,37
0.14705882352941177,0.24390243902439024,0.18348623853211007,82.0,BEHÖRDE,0,3.9,Spanish,v4,Large,,38
0.125,0.2236842105263158,0.16037735849056603,76.0,BEHÖRDE,0,4.0,Spanish,v4,Large,,39
0.20588235294117646,0.2857142857142857,0.2393162393162393,98.0,BEHÖRDE,0,4.1,Spanish,v4,Large,,40
0.2426470588235294,0.3173076923076923,0.27499999999999997,104.0,BEHÖRDE,0,4.2,Spanish,v4,Large,,41
0.19117647058823528,0.2857142857142857,0.22907488986784139,91.0,BEHÖRDE,0,4.3,Spanish,v4,Large,,42
0.15441176470588236,0.29577464788732394,0.2028985507246377,71.0,BEHÖRDE,0,4.4,Spanish,v4,Large,,43
0.14705882352941177,0.2898550724637681,0.1951219512195122,69.0,BEHÖRDE,0,4.5,Spanish,v4,Large,,44
0.16911764705882354,0.30666666666666664,0.21800947867298578,75.0,BEHÖRDE,0,4.6,Spanish,v4,Large,,45
0.19852941176470587,0.32926829268292684,0.2477064220183486,82.0,BEHÖRDE,0,4.7,Spanish,v4,Large,,46
0.20588235294117646,0.3218390804597701,0.25112107623318386,87.0,BEHÖRDE,0,4.8,Spanish,v4,Large,,47
0.22058823529411764,0.32967032967032966,0.26431718061674003,91.0,BEHÖRDE,0,4.9,Spanish,v4,Large,,48
0.22058823529411764,0.3125,0.25862068965517243,96.0,BEHÖRDE,0,5.0,Spanish,v4,Large,,49
0.21323529411764705,0.3258426966292135,0.2577777777777778,89.0,BEHÖRDE,0,5.1,Spanish,v4,Large,,50
0.19117647058823528,0.3132530120481928,0.2374429223744292,83.0,BEHÖRDE,0,5.2,Spanish,v4,Large,,51
0.125,0.25,0.16666666666666666,68.0,BEHÖRDE,0,5.3,Spanish,v4,Large,,52
0.125,0.2537313432835821,0.16748768472906403,67.0,BEHÖRDE,0,5.4,Spanish,v4,Large,,53
0.18382352941176472,0.30864197530864196,0.2304147465437788,81.0,BEHÖRDE,0,5.5,Spanish,v4,Large,,54
0.18382352941176472,0.3048780487804878,0.22935779816513763,82.0,BEHÖRDE,0,5.6,Spanish,v4,Large,,55
0.19117647058823528,0.3132530120481928,0.2374429223744292,83.0,BEHÖRDE,0,5.7,Spanish,v4,Large,,56
0.25,0.3434343434343434,0.28936170212765955,99.0,BEHÖRDE,0,5.8,Spanish,v4,Large,,57
