Trainset,Model,Seed,Trainsize,Test_size,Best_step,Total_steps,OVERALL,RECALL,PRECISION,BEHÖRDE,JOURNALIST,MEDIEN,PARTEI,POLITIKER
Spanish,Base,7317,100,104,149,1000,0.7315175097276265,0.6811594202898551,0.7899159663865546,0.6578947368421052,1.0,0.5,0.7999999999999999,0.7578947368421053
Spanish,Base,7317,110,104,960,1100,0.7471698113207549,0.678082191780822,0.8319327731092437,0.6419753086419753,0.8,0.6666666666666666,0.8656716417910447,0.76
Spanish,Base,7317,120,104,601,1200,0.7490636704119851,0.6756756756756757,0.8403361344537815,0.7160493827160493,1.0,0.2857142857142857,0.8529411764705882,0.76
Spanish,Base,7317,130,104,1186,1300,0.7500000000000001,0.6827586206896552,0.8319327731092437,0.6419753086419753,1.0,0.6153846153846153,0.8571428571428571,0.7708333333333333
Spanish,Base,7317,140,104,308,1400,0.7580645161290324,0.7286821705426356,0.7899159663865546,0.6575342465753423,1.0,0.6153846153846153,0.8405797101449276,0.7865168539325843
Spanish,Base,7317,150,104,751,1500,0.7795275590551181,0.7333333333333333,0.8319327731092437,0.6829268292682927,1.0,0.6,0.8529411764705882,0.8222222222222223
Spanish,Base,7317,160,104,1245,1600,0.7755102040816326,0.753968253968254,0.7983193277310925,0.6399999999999999,1.0,0.6,0.8787878787878787,0.8222222222222223
Spanish,Base,7317,170,104,1152,1700,0.7803030303030304,0.7103448275862069,0.865546218487395,0.6823529411764705,1.0,0.5333333333333333,0.8823529411764706,0.8260869565217391
Spanish,Base,7317,180,104,885,1800,0.7704280155642024,0.717391304347826,0.8319327731092437,0.675,0.8,0.6153846153846153,0.8656716417910447,0.8043478260869567
Spanish,Base,7317,190,104,1346,1900,0.7769230769230768,0.7163120567375887,0.8487394957983193,0.674698795180723,1.0,0.5714285714285714,0.8985507246376812,0.8
Spanish,Base,7317,200,104,1293,2000,0.7857142857142857,0.7443609022556391,0.8319327731092437,0.6835443037974684,1.0,0.5454545454545454,0.8695652173913043,0.8314606741573033
Spanish,Base,7317,210,104,2071,2100,0.7674418604651163,0.7122302158273381,0.8319327731092437,0.6428571428571429,1.0,0.7692307692307692,0.8529411764705882,0.8089887640449439
Spanish,Base,7317,220,104,1786,2200,0.7937743190661479,0.7391304347826086,0.8571428571428571,0.691358024691358,0.8,0.7142857142857143,0.9117647058823528,0.8089887640449439
Spanish,Base,7317,230,104,1777,2300,0.7906976744186046,0.7338129496402878,0.8571428571428571,0.691358024691358,0.8,0.6666666666666666,0.9142857142857143,0.8
Spanish,Base,7317,240,104,1634,2400,0.78125,0.7299270072992701,0.8403361344537815,0.691358024691358,0.8,0.4615384615384615,0.8955223880597014,0.8222222222222223
Spanish,Base,7317,241,104,1032,2410,0.7722007722007723,0.7142857142857143,0.8403361344537815,0.65,0.8,0.6153846153846153,0.9142857142857143,0.7912087912087913
Spanish,Base,6378,20,104,161,200,0.7168458781362007,0.6944444444444444,0.7407407407407407,0.6868686868686869,0.0,0.5333333333333333,0.7777777777777778,0.7397260273972601
Spanish,Base,6378,30,104,267,300,0.7383512544802868,0.7152777777777778,0.762962962962963,0.7326732673267327,0.0,0.7777777777777778,0.7674418604651163,0.732394366197183
