precision,recall,f1,number,category,fold,epoch,label_type,data_sample,model_type,accuracy,steps
0.4285714285714285,0.75,0.5454545454545454,4.0,BEHÖRDE,0,0.1,Twitter,v2,Large,,0
0.2857142857142857,0.4,0.3333333333333333,5.0,BEHÖRDE,0,0.2,Twitter,v2,Large,,1
0.2857142857142857,0.4,0.3333333333333333,5.0,BEHÖRDE,0,0.3,Twitter,v2,Large,,2
0.2857142857142857,0.2857142857142857,0.2857142857142857,7.0,BEHÖRDE,0,0.4,Twitter,v2,Large,,3
0.2857142857142857,0.3333333333333333,0.3076923076923076,6.0,BEHÖRDE,0,0.5,Twitter,v2,Large,,4
0.2857142857142857,0.3333333333333333,0.3076923076923076,6.0,BEHÖRDE,0,0.6,Twitter,v2,Large,,5
0.2857142857142857,0.3333333333333333,0.3076923076923076,6.0,BEHÖRDE,0,0.7,Twitter,v2,Large,,6
0.2857142857142857,0.2857142857142857,0.2857142857142857,7.0,BEHÖRDE,0,0.8,Twitter,v2,Large,,7
0.2857142857142857,0.3333333333333333,0.3076923076923076,6.0,BEHÖRDE,0,0.9,Twitter,v2,Large,,8
0.2857142857142857,0.3333333333333333,0.3076923076923076,6.0,BEHÖRDE,0,1.0,Twitter,v2,Large,,9
0.2857142857142857,0.3333333333333333,0.3076923076923076,6.0,BEHÖRDE,0,1.1,Twitter,v2,Large,,10
0.2857142857142857,0.3333333333333333,0.3076923076923076,6.0,BEHÖRDE,0,1.2,Twitter,v2,Large,,11
0.2857142857142857,0.3333333333333333,0.3076923076923076,6.0,BEHÖRDE,0,1.3,Twitter,v2,Large,,12
0.2857142857142857,0.3333333333333333,0.3076923076923076,6.0,BEHÖRDE,0,1.4,Twitter,v2,Large,,13
0.2857142857142857,0.3333333333333333,0.3076923076923076,6.0,BEHÖRDE,0,1.5,Twitter,v2,Large,,14
0.2857142857142857,0.3333333333333333,0.3076923076923076,6.0,BEHÖRDE,0,1.6,Twitter,v2,Large,,15
0.2857142857142857,0.3333333333333333,0.3076923076923076,6.0,BEHÖRDE,0,1.7,Twitter,v2,Large,,16
0.2857142857142857,0.3333333333333333,0.3076923076923076,6.0,BEHÖRDE,0,1.8,Twitter,v2,Large,,17
0.2857142857142857,0.3333333333333333,0.3076923076923076,6.0,BEHÖRDE,0,1.9,Twitter,v2,Large,,18
0.2857142857142857,0.3333333333333333,0.3076923076923076,6.0,BEHÖRDE,0,2.0,Twitter,v2,Large,,19
0.2857142857142857,0.3333333333333333,0.3076923076923076,6.0,BEHÖRDE,0,2.1,Twitter,v2,Large,,20
0.2857142857142857,0.3333333333333333,0.3076923076923076,6.0,BEHÖRDE,0,2.2,Twitter,v2,Large,,21
0.2857142857142857,0.3333333333333333,0.3076923076923076,6.0,BEHÖRDE,0,2.3,Twitter,v2,Large,,22
0.2857142857142857,0.3333333333333333,0.3076923076923076,6.0,BEHÖRDE,0,2.4,Twitter,v2,Large,,23
0.2857142857142857,0.3333333333333333,0.3076923076923076,6.0,BEHÖRDE,0,2.5,Twitter,v2,Large,,24
