precision,recall,f1,number,category,fold,epoch,label_type,data_sample,model_type,accuracy,steps
0.0010992462311557789,0.03535353535353535,0.002132196162046908,198.0,BEHÖRDE,0,0.1,weak,v4,Base,,0
0.59375,0.6248553958023467,0.6089057089942831,6051.0,BEHÖRDE,0,0.2,weak,v4,Base,,1
0.7683731155778895,0.7246741706161137,0.7458841463414634,6752.0,BEHÖRDE,0,0.3,weak,v4,Base,,2
0.8313442211055276,0.7754504174600849,0.8024251610458506,6827.0,BEHÖRDE,0,0.4,weak,v4,Base,,3
0.8225502512562815,0.8231966053748232,0.8228733013903071,6363.0,BEHÖRDE,0,0.5,weak,v4,Base,,4
0.8709170854271356,0.8171504346544866,0.843177499049791,6787.0,BEHÖRDE,0,0.6,weak,v4,Base,,5
0.8734296482412061,0.8490306823385743,0.8610573573806023,6551.0,BEHÖRDE,0,0.7,weak,v4,Base,,6
0.9005967336683417,0.845620760837511,0.8722433460076044,6782.0,BEHÖRDE,0,0.8,weak,v4,Base,,7
0.8831658291457286,0.8761489328555849,0.8796433878157504,6419.0,BEHÖRDE,0,0.9,weak,v4,Base,,8
0.9222675879396985,0.8108518569653459,0.8629784732936595,7243.0,BEHÖRDE,0,1.0,weak,v4,Base,,9
0.9112751256281407,0.8918088212694022,0.9014368932038835,6507.0,BEHÖRDE,0,1.1,weak,v4,Base,,10
0.8808103015075377,0.9096659098280895,0.8950055848093187,6166.0,BEHÖRDE,0,1.2,weak,v4,Base,,11
0.903109296482412,0.9104005065695742,0.9067402443831297,6317.0,BEHÖRDE,0,1.3,weak,v4,Base,,12
0.9189698492462312,0.8976836938180702,0.9082020640956002,6519.0,BEHÖRDE,0,1.4,weak,v4,Base,,13
0.913787688442211,0.9046952736318408,0.9092187499999999,6432.0,BEHÖRDE,0,1.5,weak,v4,Base,,14
0.9230527638190955,0.8985019871598899,0.9106119287374128,6542.0,BEHÖRDE,0,1.6,weak,v4,Base,,15
0.9130025125628141,0.9088635297795842,0.9109283196239718,6397.0,BEHÖRDE,0,1.7,weak,v4,Base,,16
0.9115891959798995,0.9098746081504702,0.9107310950737371,6380.0,BEHÖRDE,0,1.8,weak,v4,Base,,17
0.936714824120603,0.8375456332490874,0.8843587842846553,7122.0,BEHÖRDE,0,1.9,weak,v4,Base,,18
0.9186557788944724,0.9065550906555091,0.9125653225177444,6453.0,BEHÖRDE,0,2.0,weak,v4,Base,,19
0.914572864321608,0.9119949890385217,0.9132821075740943,6386.0,BEHÖRDE,0,2.1,weak,v4,Base,,20
0.9200690954773869,0.9064047029702971,0.9131857855361596,6464.0,BEHÖRDE,0,2.2,weak,v4,Base,,21
0.9205402010050251,0.9129419093599128,0.9167253108139808,6421.0,BEHÖRDE,0,2.3,weak,v4,Base,,22
0.9200690954773869,0.9110558233556212,0.9155402765841081,6431.0,BEHÖRDE,0,2.4,weak,v4,Base,,23
0.9205402010050251,0.9122315592903828,0.9163670470533063,6426.0,BEHÖRDE,0,2.5,weak,v4,Base,,24
0.9195979899497487,0.9140003121585766,0.9167906066536204,6407.0,BEHÖRDE,0,2.6,weak,v4,Base,,25
0.9203831658291457,0.912359900373599,0.91635397123202,6424.0,BEHÖRDE,0,2.7,weak,v4,Base,,26
0.9444095477386935,0.845018968666573,0.8919540229885057,7117.0,BEHÖRDE,0,2.8,weak,v4,Base,,27
0.9280778894472361,0.9079735750499308,0.917915663586239,6509.0,BEHÖRDE,0,2.9,weak,v4,Base,,28
0.9232097989949749,0.9126047811238746,0.9178766588602655,6442.0,BEHÖRDE,0,3.0,weak,v4,Base,,29
0.9222675879396985,0.9128069630090146,0.9175128886111545,6434.0,BEHÖRDE,0,3.1,weak,v4,Base,,30
0.9224246231155779,0.9126786824114357,0.9175257731958762,6436.0,BEHÖRDE,0,3.2,weak,v4,Base,,31
0.9219535175879398,0.9127798507462687,0.91734375,6432.0,BEHÖRDE,0,3.3,weak,v4,Base,,32
0.9230527638190955,0.9147214441332089,0.9188682194778803,6426.0,BEHÖRDE,0,3.4,weak,v4,Base,,33
0.9230527638190955,0.9141524105754277,0.9185810282856698,6430.0,BEHÖRDE,0,3.5,weak,v4,Base,,34
0.9227386934673367,0.913841368584759,0.9182684794499141,6430.0,BEHÖRDE,0,3.6,weak,v4,Base,,35
0.9340452261306532,0.8999848691178696,0.9166987747553365,6609.0,BEHÖRDE,0,3.7,weak,v4,Base,,36
0.9331030150753769,0.9026279811636032,0.9176125395722338,6583.0,BEHÖRDE,0,3.8,weak,v4,Base,,37
0.9313756281407035,0.9053579606166997,0.9181825218670175,6551.0,BEHÖRDE,0,3.9,weak,v4,Base,,38
0.9304334170854272,0.9066564651874521,0.9183910718437571,6535.0,BEHÖRDE,0,4.0,weak,v4,Base,,39
0.929177135678392,0.908351243475591,0.9186461729545101,6514.0,BEHÖRDE,0,4.1,weak,v4,Base,,40
0.9287060301507538,0.9095662872962166,0.9190365190365191,6502.0,BEHÖRDE,0,4.2,weak,v4,Base,,41
0.9271356783919598,0.9088669950738916,0.917910447761194,6496.0,BEHÖRDE,0,4.3,weak,v4,Base,,42
0.9265075376884422,0.9096515572001234,0.9180021783102537,6486.0,BEHÖRDE,0,4.4,weak,v4,Base,,43
0.9255653266331658,0.9099891925274046,0.9177111716621253,6477.0,BEHÖRDE,0,4.5,weak,v4,Base,,44
0.0,0.0,0.0,0.0,JOURNALIST,0,0.1,weak,v4,Base,,0
0.0006080875646093037,0.006230529595015576,0.00110803324099723,321.0,JOURNALIST,0,0.2,weak,v4,Base,,1
0.10459106111280024,0.22646477946017116,0.14309484193011646,1519.0,JOURNALIST,0,0.3,weak,v4,Base,,2
0.25782912739434477,0.38952687184198437,0.3102817416758141,2177.0,JOURNALIST,0,0.4,weak,v4,Base,,3
0.4606263301915476,0.4804947668886774,0.4703508227258615,3153.0,JOURNALIST,0,0.5,weak,v4,Base,,4
0.42748555792034054,0.5295668549905838,0.4730820995962315,2655.0,JOURNALIST,0,0.6,weak,v4,Base,,5
0.4679233809668592,0.5231135282121007,0.49398170438131916,2942.0,JOURNALIST,0,0.7,weak,v4,Base,,6
0.50653694131955,0.5626477541371159,0.5331199999999999,2961.0,JOURNALIST,0,0.8,weak,v4,Base,,7
0.5621769534813013,0.584017687934302,0.5728892331525949,3166.0,JOURNALIST,0,0.9,weak,v4,Base,,8
0.6953481301307388,0.5135863462834045,0.5908034099715835,4453.0,JOURNALIST,0,1.0,weak,v4,Base,,9
0.6543022195196109,0.6301610541727672,0.6420047732696897,3415.0,JOURNALIST,0,1.1,weak,v4,Base,,10
0.6010945576162967,0.6862200624783061,0.6408427876823338,2881.0,JOURNALIST,0,1.2,weak,v4,Base,,11
0.6813621161447249,0.661452184179457,0.6712595477010634,3388.0,JOURNALIST,0,1.3,weak,v4,Base,,12
0.6238978412891456,0.6944162436548224,0.6572709801409354,2955.0,JOURNALIST,0,1.4,weak,v4,Base,,13
0.6503496503496503,0.6860166773572803,0.6677071952551896,3118.0,JOURNALIST,0,1.5,weak,v4,Base,,14
0.7093341441167528,0.662784090909091,0.6852694962549568,3520.0,JOURNALIST,0,1.6,weak,v4,Base,,15
0.6819702037093341,0.68134872417983,0.681659322291445,3292.0,JOURNALIST,0,1.7,weak,v4,Base,,16
0.6974764366068714,0.6747058823529412,0.6859022275377485,3400.0,JOURNALIST,0,1.8,weak,v4,Base,,17
0.759805411979325,0.5898041066792542,0.6640977943130482,4237.0,JOURNALIST,0,1.9,weak,v4,Base,,18
0.6907874733961691,0.6886935434980297,0.6897389192471161,3299.0,JOURNALIST,0,2.0,weak,v4,Base,,19
0.7059896625114016,0.6908658137459089,0.6983458646616542,3361.0,JOURNALIST,0,2.1,weak,v4,Base,,20
0.6543022195196109,0.7099967007588255,0.6810126582278482,3031.0,JOURNALIST,0,2.2,weak,v4,Base,,21
0.7275767710550319,0.6658319421257651,0.6953363359000436,3594.0,JOURNALIST,0,2.3,weak,v4,Base,,22
0.7035573122529645,0.682797285334907,0.6930218628331836,3389.0,JOURNALIST,0,2.4,weak,v4,Base,,23
0.6886591669200365,0.6943592887798896,0.6914974813005648,3262.0,JOURNALIST,0,2.5,weak,v4,Base,,24
0.6907874733961691,0.6933170582850168,0.6920499543100822,3277.0,JOURNALIST,0,2.6,weak,v4,Base,,25
