precision,recall,f1,number,category,noise,fold,epoch,data_sample,accuracy,steps
0.0,0.0,0.0,0.0,BEHÖRDE,0.0,0,0.1,v1,,0
0.12645204115499503,0.2526525198938992,0.16854678168546783,1508.0,BEHÖRDE,0.0,0,0.2,v1,,1
0.44839030866246266,0.5688421052631579,0.5014847809948032,2375.0,BEHÖRDE,0.0,0,0.3,v1,,2
0.7155658811815466,0.6206102475532528,0.6647140434715586,3474.0,BEHÖRDE,0.0,0,0.4,v1,,3
0.6020577497510786,0.6572463768115943,0.6284427507361856,2760.0,BEHÖRDE,0.0,0,0.5,v1,,4
0.7135745104546963,0.7241495453014483,0.7188231360748913,2969.0,BEHÖRDE,0.0,0,0.6,v1,,5
0.7786259541984732,0.7788844621513944,0.7787551867219917,3012.0,BEHÖRDE,0.0,0,0.7,v1,,6
0.8088284102223697,0.7763618986938515,0.7922626788036411,3139.0,BEHÖRDE,0.0,0,0.8,v1,,7
0.8400265516096913,0.7751914241960184,0.8063077413188914,3265.0,BEHÖRDE,0.0,0,0.9,v1,,8
0.8851642880849652,0.7036939313984168,0.7840658533000147,3790.0,BEHÖRDE,0.0,0,1.0,v1,,9
0.8227680053103219,0.8304857621440536,0.8266088696232077,2985.0,BEHÖRDE,0.0,0,1.1,v1,,10
0.8961168270826418,0.77209036316843,0.8294930875576035,3497.0,BEHÖRDE,0.0,0,1.2,v1,,11
0.9024228343843346,0.7506902263942573,0.8195930670685757,3622.0,BEHÖRDE,0.0,0,1.3,v1,,12
0.8529704613342184,0.8448389217619987,0.8488852188274153,3042.0,BEHÖRDE,0.0,0,1.4,v1,,13
0.888815134417524,0.8463969658659924,0.8670875829690788,3164.0,BEHÖRDE,0.0,0,1.5,v1,,14
0.8655824759376037,0.8610102344007924,0.8632903012247599,3029.0,BEHÖRDE,0.0,0,1.6,v1,,15
0.8596083637570527,0.8584686774941995,0.8590381426202321,3017.0,BEHÖRDE,0.0,0,1.7,v1,,16
0.8961168270826418,0.85416007592534,0.8746355685131195,3161.0,BEHÖRDE,0.0,0,1.8,v1,,17
0.9143710587454364,0.8006393490264458,0.8537341183762008,3441.0,BEHÖRDE,0.0,0,1.9,v1,,18
0.8954530368403585,0.8762585254952907,0.8857518056467499,3079.0,BEHÖRDE,0.0,0,2.0,v1,,19
0.8937935612346498,0.8794905290659699,0.8865843621399176,3062.0,BEHÖRDE,0.0,0,2.1,v1,,20
0.9153667441088617,0.868935097668557,0.8915467916599322,3174.0,BEHÖRDE,0.0,0,2.2,v1,,21
0.9064055758380352,0.8781350482315112,0.8920463824922422,3110.0,BEHÖRDE,0.0,0,2.3,v1,,22
0.8994357782940591,0.8867801047120419,0.8930631075959796,3056.0,BEHÖRDE,0.0,0,2.4,v1,,23
0.932625290408231,0.8538438164691583,0.891497461928934,3291.0,BEHÖRDE,0.0,0,2.5,v1,,24
0.9216727514105543,0.8829888712241654,0.9019162065605716,3145.0,BEHÖRDE,0.0,0,2.6,v1,,25
0.8987719880517756,0.8907894736842106,0.8947629274739798,3040.0,BEHÖRDE,0.0,0,2.7,v1,,26
0.9319615001659476,0.7970479704797048,0.8592411260709916,3523.0,BEHÖRDE,0.0,0,2.8,v1,,27
0.9249917026219715,0.9013583441138422,0.9130221130221131,3092.0,BEHÖRDE,0.0,0,2.9,v1,,28
0.9054098904746101,0.9139028475711892,0.9096365455151718,2985.0,BEHÖRDE,0.0,0,3.0,v1,,29
0.9419183538001992,0.8888192922016912,0.914598775378666,3193.0,BEHÖRDE,0.0,0,3.1,v1,,30
0.9389312977099237,0.8913043478260869,0.9144981412639406,3174.0,BEHÖRDE,0.0,0,3.2,v1,,31
0.9216727514105543,0.9084069349035002,0.9149917627677101,3057.0,BEHÖRDE,0.0,0,3.3,v1,,32
0.8951211417192168,0.9145473041709054,0.904729956390473,2949.0,BEHÖRDE,0.0,0,3.4,v1,,33
0.9143710587454364,0.9056541748849442,0.9099917423616846,3042.0,BEHÖRDE,0.0,0,3.5,v1,,34
0.9256554928642549,0.8927656850192062,0.9089131497474335,3124.0,BEHÖRDE,0.0,0,3.6,v1,,35
0.943245934284766,0.8586102719033233,0.8989403764036059,3310.0,BEHÖRDE,0.0,0,3.7,v1,,36
0.9283106538333886,0.9119660906423215,0.9200657894736841,3067.0,BEHÖRDE,0.0,0,3.8,v1,,37
0.903086624626618,0.905792276964048,0.9044374272893468,3004.0,BEHÖRDE,0.0,0,3.9,v1,,38
0.9253235977431131,0.9168036829990135,0.9210439378923025,3041.0,BEHÖRDE,0.0,0,4.0,v1,,39
0.9495519415864587,0.8907222914072229,0.9191967871485943,3212.0,BEHÖRDE,0.0,0,4.1,v1,,40
0.9150348489877199,0.9242373449547435,0.9196130753835892,2983.0,BEHÖRDE,0.0,0,4.2,v1,,41
0.9332890806505144,0.9088558500323206,0.9209104306533487,3094.0,BEHÖRDE,0.0,0,4.3,v1,,42
0.9379356123464985,0.9124959638359703,0.9250409165302782,3097.0,BEHÖRDE,0.0,0,4.4,v1,,43
0.9488881513441753,0.885139318885449,0.9159058145122537,3230.0,BEHÖRDE,0.0,0,4.5,v1,,44
0.0,0.0,0.0,0.0,JOURNALIST,0.0,0,0.1,v1,,0
0.0,0.0,0.0,0.0,JOURNALIST,0.0,0,0.2,v1,,1
0.0,0.0,0.0,93.0,JOURNALIST,0.0,0,0.3,v1,,2
0.0017391304347826088,0.006507592190889371,0.0027447392497712718,461.0,JOURNALIST,0.0,0,0.4,v1,,3
0.030144927536231884,0.18181818181818182,0.05171556439582298,286.0,JOURNALIST,0.0,0,0.5,v1,,4
0.1327536231884058,0.268464243845252,0.17765709852598918,853.0,JOURNALIST,0.0,0,0.6,v1,,5
0.2956521739130435,0.32967032967032966,0.3117359413202934,1547.0,JOURNALIST,0.0,0,0.7,v1,,6
0.31478260869565217,0.37945492662473795,0.344106463878327,1431.0,JOURNALIST,0.0,0,0.8,v1,,7
0.33855072463768116,0.43131462333825704,0.37934394283858397,1354.0,JOURNALIST,0.0,0,0.9,v1,,8
0.576231884057971,0.4413854351687389,0.4998742770932863,2252.0,JOURNALIST,0.0,0,1.0,v1,,9
0.4718840579710145,0.4897713598074609,0.48066135222911127,1662.0,JOURNALIST,0.0,0,1.1,v1,,10
0.4371014492753623,0.5196416264645073,0.4748110831234257,1451.0,JOURNALIST,0.0,0,1.2,v1,,11
0.43826086956521737,0.5498181818181819,0.48774193548387096,1375.0,JOURNALIST,0.0,0,1.3,v1,,12
0.4527536231884058,0.5785185185185185,0.5079674796747967,1350.0,JOURNALIST,0.0,0,1.4,v1,,13
0.6289855072463768,0.4913949275362319,0.5517416730231375,2208.0,JOURNALIST,0.0,0,1.5,v1,,14
0.4063768115942029,0.606926406926407,0.48680555555555555,1155.0,JOURNALIST,0.0,0,1.6,v1,,15
0.5130434782608696,0.6335003579098067,0.5669442664958361,1397.0,JOURNALIST,0.0,0,1.7,v1,,16
0.5855072463768116,0.6219211822660099,0.6031651239175875,1624.0,JOURNALIST,0.0,0,1.8,v1,,17
0.6944927536231884,0.5152688172043011,0.5916049382716049,2325.0,JOURNALIST,0.0,0,1.9,v1,,18
0.6643478260869565,0.5934748834800622,0.6269146608315098,1931.0,JOURNALIST,0.0,0,2.0,v1,,19
0.6776811594202898,0.5907023749368367,0.6312095032397408,1979.0,JOURNALIST,0.0,0,2.1,v1,,20
0.6063768115942029,0.6718047527296083,0.6374162096282754,1557.0,JOURNALIST,0.0,0,2.2,v1,,21
0.6115942028985507,0.6336336336336337,0.6224188790560473,1665.0,JOURNALIST,0.0,0,2.3,v1,,22
0.6255072463768115,0.6943371943371943,0.6581274778896004,1554.0,JOURNALIST,0.0,0,2.4,v1,,23
0.7397101449275363,0.5815861440291704,0.6511865271752998,2194.0,JOURNALIST,0.0,0,2.5,v1,,24
0.7002898550724638,0.648068669527897,0.673168013374199,1864.0,JOURNALIST,0.0,0,2.6,v1,,25
0.577391304347826,0.6979677645409951,0.6319796954314719,1427.0,JOURNALIST,0.0,0,2.7,v1,,26
0.6944927536231884,0.6413276231263383,0.6668522126356805,1868.0,JOURNALIST,0.0,0,2.8,v1,,27
0.7623188405797101,0.6196983977379831,0.6836495970886406,2122.0,JOURNALIST,0.0,0,2.9,v1,,28
0.6585507246376812,0.7217280813214739,0.6886935434980297,1574.0,JOURNALIST,0.0,0,3.0,v1,,29
0.6985507246376812,0.6881781838949171,0.6933256616800921,1751.0,JOURNALIST,0.0,0,3.1,v1,,30
0.7292753623188406,0.6589837611314825,0.6923500275178868,1909.0,JOURNALIST,0.0,0,3.2,v1,,31
0.6689855072463768,0.7114673242909988,0.6895727517179564,1622.0,JOURNALIST,0.0,0,3.3,v1,,32
0.7031884057971014,0.7031884057971014,0.7031884057971014,1725.0,JOURNALIST,0.0,0,3.4,v1,,33
0.7263768115942029,0.6941828254847645,0.7099150141643059,1805.0,JOURNALIST,0.0,0,3.5,v1,,34
0.7344927536231884,0.7078212290502793,0.7209103840682788,1790.0,JOURNALIST,0.0,0,3.6,v1,,35
0.7884057971014493,0.568561872909699,0.6606752489676949,2392.0,JOURNALIST,0.0,0,3.7,v1,,36
0.7043478260869566,0.7121922626025792,0.7082483241037599,1706.0,JOURNALIST,0.0,0,3.8,v1,,37
0.7831884057971015,0.6208639705882353,0.6926429120738272,2176.0,JOURNALIST,0.0,0,3.9,v1,,38
0.6956521739130435,0.7485963817841547,0.7211538461538461,1603.0,JOURNALIST,0.0,0,4.0,v1,,39
0.6817391304347826,0.7410207939508506,0.7101449275362319,1587.0,JOURNALIST,0.0,0,4.1,v1,,40
0.7234782608695652,0.7323943661971831,0.7279090113735783,1704.0,JOURNALIST,0.0,0,4.2,v1,,41
0.6968115942028985,0.7856209150326797,0.7385560675883255,1530.0,JOURNALIST,0.0,0,4.3,v1,,42
0.6939130434782609,0.7523570081709616,0.7219541616405307,1591.0,JOURNALIST,0.0,0,4.4,v1,,43
0.784927536231884,0.6242508068234209,0.6954288649203905,2169.0,JOURNALIST,0.0,0,4.5,v1,,44
0.0,0.0,0.0,0.0,MEDIEN,0.0,0,0.1,v1,,0
0.16588314304902618,0.2524701873935264,0.20021615779519047,2935.0,MEDIEN,0.0,0,0.2,v1,,1
0.2655025744347437,0.3166043780032034,0.2888104225009132,3746.0,MEDIEN,0.0,0,0.3,v1,,2
0.5500335795836132,0.5494186046511628,0.5497259201252936,4472.0,MEDIEN,0.0,0,0.4,v1,,3
0.4886948735169017,0.5769027484143763,0.5291479820627802,3784.0,MEDIEN,0.0,0,0.5,v1,,4
0.6306245802552048,0.6595645047998127,0.6447699702449072,4271.0,MEDIEN,0.0,0,0.6,v1,,5
0.6207745690620103,0.678492781991681,0.6483516483516483,4087.0,MEDIEN,0.0,0,0.7,v1,,6
0.7526304007163644,0.7196061643835616,0.7357478936426305,4672.0,MEDIEN,0.0,0,0.8,v1,,7
0.7463622117752406,0.7573830077237619,0.7518322246025483,4402.0,MEDIEN,0.0,0,0.9,v1,,8
0.8265054846653235,0.7005692599620493,0.7583444592790386,5270.0,MEDIEN,0.0,0,1.0,v1,,9
0.8350123125139914,0.7555195462831679,0.7932794555508295,4937.0,MEDIEN,0.0,0,1.1,v1,,10
0.8515782404298187,0.7667808909494054,0.8069579974543912,4961.0,MEDIEN,0.0,0,1.2,v1,,11
0.8332214013879561,0.8077256944444444,0.820275482093664,4608.0,MEDIEN,0.0,0,1.3,v1,,12
0.8059100067159167,0.7969891520920965,0.8014247551202137,4517.0,MEDIEN,0.0,0,1.4,v1,,13
0.8303111708081486,0.8184024713150927,0.8243138126458496,4532.0,MEDIEN,0.0,0,1.5,v1,,14
0.8623237071860309,0.8314267213468595,0.8465934065934065,4633.0,MEDIEN,0.0,0,1.6,v1,,15
0.8032236400268636,0.8271092669432918,0.814991482112436,4338.0,MEDIEN,0.0,0,1.7,v1,,16
0.8730691739422431,0.8425145819831497,0.8575197889182058,4629.0,MEDIEN,0.0,0,1.8,v1,,17
0.8813521379001567,0.7961577350859455,0.8365915852103697,4945.0,MEDIEN,0.0,0,1.9,v1,,18
0.8779941795388404,0.8625467341104025,0.8702019081428889,4547.0,MEDIEN,0.0,0,2.0,v1,,19
0.867696440564137,0.8680851063829788,0.8678907299596954,4465.0,MEDIEN,0.0,0,2.1,v1,,20
0.8703828072531901,0.8774542992552471,0.8739042481456506,4431.0,MEDIEN,0.0,0,2.2,v1,,21
0.9084396686814417,0.8747574908385428,0.8912804744124753,4639.0,MEDIEN,0.0,0,2.3,v1,,22
0.8627714349675397,0.8695848375451264,0.8661647376109676,4432.0,MEDIEN,0.0,0,2.4,v1,,23
0.9171703604208641,0.851944271158245,0.8833548943510133,4809.0,MEDIEN,0.0,0,2.5,v1,,24
0.911797627042758,0.8842813721233174,0.8978287225834896,4606.0,MEDIEN,0.0,0,2.6,v1,,25
0.8965748824714573,0.8951721054984354,0.8958729448607538,4474.0,MEDIEN,0.0,0,2.7,v1,,26
0.9100067159167227,0.8643419094195195,0.8865866957470011,4703.0,MEDIEN,0.0,0,2.8,v1,,27
0.9234385493619879,0.8808456117873158,0.9016393442622951,4683.0,MEDIEN,0.0,0,2.9,v1,,28
0.8768748600850683,0.9065031242767878,0.8914428766499772,4321.0,MEDIEN,0.0,0,3.0,v1,,29
0.9142601298410566,0.8981746206289861,0.9061459951187042,4547.0,MEDIEN,0.0,0,3.1,v1,,30
0.9126930826057756,0.9009944751381216,0.9068060498220641,4525.0,MEDIEN,0.0,0,3.2,v1,,31
0.9097828520259682,0.9136690647482014,0.9117218171620863,4448.0,MEDIEN,0.0,0,3.3,v1,,32
0.9026192075218268,0.9062710721510452,0.9044414535666219,4449.0,MEDIEN,0.0,0,3.4,v1,,33
0.9077680770091784,0.9139057922019382,0.910826594788859,4437.0,MEDIEN,0.0,0,3.5,v1,,34
0.920304454891426,0.911529933481153,0.9158961791244291,4510.0,MEDIEN,0.0,0,3.6,v1,,35
0.9200805910006716,0.8753993610223643,0.8971840209561233,4695.0,MEDIEN,0.0,0,3.7,v1,,36
0.9223192299082158,0.9169819719563765,0.9196428571428571,4493.0,MEDIEN,0.0,0,3.8,v1,,37
0.9156033131855832,0.9032685512367491,0.9093941078376876,4528.0,MEDIEN,0.0,0,3.9,v1,,38
0.9241101410342512,0.9187625194747385,0.9214285714285715,4493.0,MEDIEN,0.0,0,4.0,v1,,39
0.9265726438325498,0.9138882755575182,0.9201867496665185,4529.0,MEDIEN,0.0,0,4.1,v1,,40
0.9162749048578465,0.9175072853620264,0.9168906810035842,4461.0,MEDIEN,0.0,0,4.2,v1,,41
0.9236624132527423,0.9100132333480371,0.9167870236640373,4534.0,MEDIEN,0.0,0,4.3,v1,,42
0.9178419520931274,0.9278117221090745,0.9227999099707405,4419.0,MEDIEN,0.0,0,4.4,v1,,43
0.9281396910678308,0.9016963897346673,0.9147269718698291,4598.0,MEDIEN,0.0,0,4.5,v1,,44
0.0,0.0,0.0,0.0,PARTEI,0.0,0,0.1,v1,,0
0.15384615384615385,0.18809005083514888,0.16925338996895933,2754.0,PARTEI,0.0,0,0.2,v1,,1
0.7035937035937035,0.6057274354385068,0.6510030228084639,3911.0,PARTEI,0.0,0,0.3,v1,,2
0.7698247698247698,0.6958389261744966,0.7309644670050761,3725.0,PARTEI,0.0,0,0.4,v1,,3
0.7920997920997921,0.7521150592216582,0.7715897584261535,3546.0,PARTEI,0.0,0,0.5,v1,,4
0.8464508464508465,0.8030431107354185,0.8241758241758241,3549.0,PARTEI,0.0,0,0.6,v1,,5
0.8586278586278586,0.8319424460431655,0.8450745396083016,3475.0,PARTEI,0.0,0,0.7,v1,,6
0.9037719037719038,0.8385230090934142,0.8699256718124643,3629.0,PARTEI,0.0,0,0.8,v1,,7
0.9028809028809028,0.8587570621468926,0.8802663964094397,3540.0,PARTEI,0.0,0,0.9,v1,,8
0.926937926937927,0.8127604166666667,0.8661024004440128,3840.0,PARTEI,0.0,0,1.0,v1,,9
0.9195129195129195,0.8929910585520623,0.9060579455662862,3467.0,PARTEI,0.0,0,1.1,v1,,10
0.9385209385209385,0.8785098693355574,0.9075244112578978,3597.0,PARTEI,0.0,0,1.2,v1,,11
0.9313929313929314,0.8898978433598184,0.9101726890146569,3524.0,PARTEI,0.0,0,1.3,v1,,12
0.9299079299079299,0.9152294650686934,0.9225103123158516,3421.0,PARTEI,0.0,0,1.4,v1,,13
0.9195129195129195,0.9170616113744076,0.918285629541747,3376.0,PARTEI,0.0,0,1.5,v1,,14
0.9281259281259281,0.9226454089164452,0.9253775540420491,3387.0,PARTEI,0.0,0,1.6,v1,,15
0.9248589248589248,0.9270616254837749,0.9259589652096343,3359.0,PARTEI,0.0,0,1.7,v1,,16
0.9367389367389367,0.904502437625466,0.9203384884738839,3487.0,PARTEI,0.0,0,1.8,v1,,17
0.9569349569349569,0.8405948343334203,0.895,3833.0,PARTEI,0.0,0,1.9,v1,,18
0.9343629343629344,0.9430455635491607,0.938684171266597,3336.0,PARTEI,0.0,0,2.0,v1,,19
0.9533709533709533,0.9364060676779463,0.9448123620309051,3428.0,PARTEI,0.0,0,2.1,v1,,20
0.9498069498069498,0.9370055669498975,0.9433628318584071,3413.0,PARTEI,0.0,0,2.2,v1,,21
0.9477279477279478,0.9463226571767497,0.9470247811247959,3372.0,PARTEI,0.0,0,2.3,v1,,22
0.9486189486189486,0.9385836027034969,0.9435745937961596,3403.0,PARTEI,0.0,0,2.4,v1,,23
0.9560439560439561,0.9333140040591476,0.9445422535211268,3449.0,PARTEI,0.0,0,2.5,v1,,24
0.961092961092961,0.9415187663660168,0.9512051734273957,3437.0,PARTEI,0.0,0,2.6,v1,,25
0.9394119394119395,0.9438973440763951,0.9416493003870199,3351.0,PARTEI,0.0,0,2.7,v1,,26
0.9714879714879715,0.9003578309936692,0.9345714285714285,3633.0,PARTEI,0.0,0,2.8,v1,,27
0.9628749628749629,0.9476761180941246,0.9552150854449029,3421.0,PARTEI,0.0,0,2.9,v1,,28
0.9397089397089398,0.9470218497455851,0.9433512224209898,3341.0,PARTEI,0.0,0,3.0,v1,,29
0.9664389664389664,0.931310818546079,0.9485497740854102,3494.0,PARTEI,0.0,0,3.1,v1,,30
0.9560439560439561,0.9470432480141218,0.9515223174697015,3399.0,PARTEI,0.0,0,3.2,v1,,31
0.9518859518859519,0.9504744958481613,0.9511797002522631,3372.0,PARTEI,0.0,0,3.3,v1,,32
0.9355509355509356,0.9465144230769231,0.9410007468259894,3328.0,PARTEI,0.0,0,3.4,v1,,33
0.9408969408969409,0.946236559139785,0.943559195830231,3348.0,PARTEI,0.0,0,3.5,v1,,34
0.9634689634689635,0.947429906542056,0.9553821233986157,3424.0,PARTEI,0.0,0,3.6,v1,,35
0.9572319572319572,0.9213836477987422,0.938965768390386,3498.0,PARTEI,0.0,0,3.7,v1,,36
0.9625779625779626,0.9454492415402567,0.9539367181751286,3428.0,PARTEI,0.0,0,3.8,v1,,37
0.9551529551529552,0.9514792899408284,0.9533125833703868,3380.0,PARTEI,0.0,0,3.9,v1,,38
0.9599049599049599,0.9519882179675994,0.9559301981662229,3395.0,PARTEI,0.0,0,4.0,v1,,39
